"","State.x","FIPS","County.x","Age65AndOlderPct2020","AsianNonHispanicPct2020","BlackNonHispanicPct2020","HispanicPct2020","MultipleRacePct2020","NativeAmericanNonHispanicPct2020","Under18Pct2020","WhiteNonHispanicPct2020","AsianHomelessVetPct","BlackHomelessVetPct","HispanicHomelessVetPct","MultiHomelessVetPct","NativeAmHomelessVetPct"
"924","KS",20035,"Cowley",18.40863701,1.444325451,2.503690411,11.49382037,9.690584387,1.811919303,23.6099453,75.91247214,0,0.0439306358381503,0.00151095441954168,0.0017921146953405,0.0223642172523962
"925","KS",20037,"Crawford",15.59324643,1.182900544,2.306784358,6.969106025,8.144308734,0.82110233,22.6162373,81.94857847,0,0.0422691879866518,0.00220913107511046,0.00189035916824197,0.04375
"926","KS",20039,"Decatur",28.29232996,0.361794501,0.325615051,2.749638205,4.305354559,0.253256151,20.40520984,92.80028944,0,4.22222222222222,0.0789473684210526,0.0504201680672269,2
"927","KS",20041,"Dickinson",19.98152375,0.402130203,0.570590153,4.917943702,5.624388653,0.402130203,23.3833279,89.39789153,0,0.361904761904762,0.00662983425414365,0.00579710144927536,0.189189189189189
"928","KS",20043,"Doniphan",19.48069241,0.426098535,3.541944075,2.716378162,4.540612517,0.878828229,22.02396804,88.06924101,0,0.142857142857143,0.0294117647058824,0.0175953079178886,0.212121212121212
"929","KS",20045,"Douglas",12.80885634,3.920528686,4.296838826,6.98320495,8.839499937,2.171149556,18.91568801,76.00370417,0,0.00744514106583072,0.000723327305605787,0.000571428571428571,0.00542846064366033
"930","KS",20047,"Edwards",21.56862745,0.034399725,0.481596147,21.43102855,9.012727898,0.515995872,22.1878225,74.2002064,0,2.71428571428571,0.00963081861958266,0.0229007633587786,0.933333333333333
"931","KS",20049,"Elk",27.78896496,0.120821587,0.040273862,4.067660089,6.242448651,1.731776077,22.55336287,89.16633105,0,38,0.0594059405940594,0.0387096774193548,0.325581395348837
"932","KS",20051,"Ellis",16.09179512,0.915877514,1.099053017,6.967581392,5.70263358,0.224649202,20.67463883,86.78025852,0,0.119496855345912,0.00297619047619048,0.00363636363636364,0.215384615384615
"933","KS",20053,"Ellsworth",20.84378921,0.360727729,3.983688833,5.724592221,4.971769134,0.611668758,18.80489335,85.55520703,0,0.149606299212598,0.0164383561643836,0.0189274447949527,0.358974358974359
"934","KS",20055,"Finney",11.26072264,3.930335326,3.540421107,51.68442943,22.42006759,0.426306213,29.35794125,37.72809982,0,0.0279001468428781,0.000301765327163909,0.000695652173913044,0.0853658536585366
"935","KS",20057,"Ford",11.46498673,1.149123575,2.581153207,57.35701578,19.10053373,0.294572287,30.95342258,36.32572112,0,0.0429378531073446,0.000305095087969084,0.000916170407695831,0.138613861386139
"936","KS",20059,"Franklin",17.09493768,0.396214802,1.165563933,4.412217264,6.877981228,0.730881674,23.34589937,87.77504231,0,0.125412541254125,0.00523103748910201,0.00335570469798658,0.0736842105263158
"937","KS",20061,"Geary",8.799912899,3.220011432,16.50017692,15.72171262,13.23933694,0.563433953,29.33122839,54.32102126,0,0.00626855823160673,0.0010387811634349,0.00123355263157895,0.0676328502415459
"938","KS",20063,"Gove",24.0250184,0.55187638,0.110375276,3.053715968,5.408388521,0.110375276,25.75423105,91.46431199,0,12.6666666666667,0.072289156626506,0.0408163265306122,4.66666666666667
"939","KS",20065,"Graham",26.41821946,0.579710145,2.277432712,2.567287785,4.182194617,0.33126294,20.99378882,90.22774327,0,0.690909090909091,0.0967741935483871,0.0594059405940594,1.75
"940","KS",20067,"Grant",14.37704026,0.108813928,0.13601741,52.52992383,19.3960827,0.748095756,29.86942329,43.67519042,0,3.8,0.00155359917141378,0.00420757363253857,0.254545454545455
"941","KS",20069,"Gray",15.92075004,0.247656112,0.336104723,14.84167699,7.924995578,0.088448611,28.3566248,81.88572439,0,2,0.00715137067938021,0.0133928571428571,2.8
"942","KS",20071,"Greeley",18.7694704,0.3894081,0,15.49844237,8.177570093,0.31152648,25.54517134,80.68535826,0,Inf,0.0301507537688442,0.0571428571428571,3.5
"943","KS",20073,"Greenwood",25.78125,0.598404255,0.465425532,3.390957447,6.150265957,0.531914894,21.39295213,89.86037234,0,1.35714285714286,0.0294117647058824,0.0162162162162162,0.4375
"944","KS",20075,"Hamilton",14.69420175,0.198570294,0.397140588,43.05003971,13.42335187,0.476568705,28.83240667,54.050834,0,3.8,0.00553505535055351,0.0177514792899408,1.16666666666667
"945","KS",20077,"Harper",23.29990884,0.273473108,0.291704649,7.74840474,5.779398359,1.349134002,24.02917046,85.94348222,0,2.375,0.0141176470588235,0.0189274447949527,0.189189189189189
"946","KS",20079,"Harvey",19.35692452,0.764166471,1.751704679,11.91805784,7.920879379,0.537855631,23.84493299,80.38149542,0,0.063758389261745,0.00147965474722565,0.00222634508348794,0.0765027322404372
"947","KS",20081,"Haskell",15.26455026,0.026455026,0.238095238,29.6031746,9.391534392,0.211640212,30.15873016,68.2010582,0,4.22222222222222,0.00536193029490617,0.0169014084507042,1.75
"948","KS",20083,"Hodgeman",22.17063262,0.580383053,0.812536274,5.571677307,4.701102728,0.406268137,24.84039466,89.72721997,0,2.71428571428571,0.0625,0.0740740740740741,2
"949","KS",20085,"Jackson",18.95405079,0.219165659,0.717956469,4.761185006,7.345828295,8.298065296,25.61215236,79.61003628,0,0.4,0.00952380952380952,0.00617283950617284,0.0127504553734062
"950","KS",20087,"Jefferson",19.38697735,0.223214286,0.538980836,3.086890244,6.217334495,0.675087108,23.36128049,90.09690767,0,0.383838383838384,0.0105820105820106,0.00525394045534151,0.112903225806452
"951","KS",20089,"Jewell",30.28649386,0.34106412,0.136425648,2.114597544,4.399727149,0.34106412,21.3165075,93.55388813,0,9.5,0.0967741935483871,0.0465116279069767,1.4
"952","KS",20091,"Johnson",14.96713196,5.387439474,4.606280427,8.918232455,8.701298488,0.261534148,24.24560926,75.49220071,0,0.00135269827708956,0.000110316424276968,0.000113066747069687,0.00877742946708464
"953","KS",20093,"Kearny",15.99297012,0.125533517,0.853627919,35.04895807,18.7296008,0.251067035,28.87270901,59.7037409,0,1.11764705882353,0.00429799426934097,0.00804289544235925,1.4
"954","KS",20095,"Kingman",21.09772423,0.441767068,0.374832664,3.58768407,4.457831325,0.361445783,22.43641232,91.41900937,0,1.35714285714286,0.0223880597014925,0.018018018018018,0.518518518518518
"955","KS",20097,"Kiowa",21.99186992,0.650406504,1.74796748,3.536585366,6.951219512,0.406504065,22.84552846,87.72357724,0,0.883720930232558,0.0689655172413793,0.0350877192982456,1.4
"956","KS",20099,"Labette",19.50059453,0.445897741,4.151803409,4.652199762,10.09710662,2.10562822,25.17340468,79.65219976,0,0.045346062052506,0.00638977635782748,0.00294406280667321,0.0329411764705882
"957","KS",20101,"Lane",22.68106734,0,0,9.085133418,6.734434562,0.508259212,21.41041931,87.3570521,NA,Inf,0.041958041958042,0.0566037735849057,1.75
"958","KS",20103,"Leavenworth",14.96195699,1.29456162,8.128869945,6.841636033,8.691882122,0.719336598,24.07029714,76.33394805,0,0.00570913461538462,0.00107104605498036,0.000843051847688633,0.0237691001697793
"959","KS",20105,"Lincoln",24.70227969,0.272201429,0.204151072,4.423273222,4.014971079,0.442327322,23.06907111,91.5617557,0,6.33333333333333,0.0461538461538462,0.0508474576271186,1.07692307692308
"960","KS",20107,"Linn",22.38556981,0.208528829,0.64643937,2.481493066,5.192367845,0.479616307,22.65665728,91.56500886,0,0.612903225806452,0.0252100840336134,0.0120481927710843,0.304347826086957
"961","KS",20109,"Logan",20.89065894,0.362056481,0.144822592,7.060101376,5.213613324,0,25.16292542,88.95727734,0,9.5,0.0307692307692308,0.0416666666666667,Inf
"962","KS",20111,"Lyon",15.73075608,1.758911091,1.861462444,22.54886727,9.624289133,0.379129246,22.02057242,69.04813698,0,0.0634390651085142,0.000826901874310915,0.00193735873425896,0.114754098360656
"963","KS",20113,"McPherson",19.92522251,0.704761275,1.57165073,5.267511498,5.684412534,0.307712669,21.96671409,87.74443305,0,0.08,0.00376884422110553,0.00349243306169965,0.150537634408602
"964","KS",20115,"Marion",23.19208323,0.329865516,0.998054639,3.738475852,4.339000254,0.296033156,21.87262116,90.92446925,0,0.322033898305085,0.0135746606334842,0.0116959064327485,0.4
"965","KS",20117,"Marshall",22.09603507,0.408447898,0.38852361,2.261406655,3.875273959,0.229129309,23.8991831,93.74377366,0,0.974358974358974,0.026431718061674,0.0154241645244216,0.608695652173913
"966","KS",20119,"Meade",18.66831073,0.320591862,0.912453761,19.65474723,10.23427867,0.221948212,26.38717633,75.28976572,0,1.02702702702703,0.00752823086574655,0.0144578313253012,1.55555555555556
"967","KS",20121,"Miami",17.21213185,0.470884151,1.2576409,3.497996549,6.399344857,0.444561434,24.7170308,89.12286859,0,0.0883720930232558,0.00501672240802676,0.00274223034734918,0.0921052631578947
"968","KS",20123,"Mitchell",23.46445825,0.224292616,0.327812284,2.708764665,3.830227743,0.207039337,23.05037957,93.78881988,0,2,0.0382165605095541,0.027027027027027,1.16666666666667
"969","KS",20125,"Montgomery",20.16134155,0.606618815,4.868830591,7.666899574,10.88102649,3.004509941,23.57238138,74.86184336,0,0.0247879973907371,0.00248550124275062,0.00175131348511384,0.0147991543340381
"970","KS",20127,"Morris",24.63795024,0.334199777,0.297066469,4.214630524,5.347196435,0.185666543,21.46305236,90.92090605,0,2.375,0.026431718061674,0.0208333333333333,1.4
"971","KS",20129,"Morton",20.8441318,1.147723066,0.62939652,21.88078489,10.14439097,0.370233247,24.36134765,71.82524991,0,2.23529411764706,0.0101522842639594,0.0218978102189781,1.4
"972","KS",20131,"Nemaha",19.57558649,0.340698919,0.62299231,2.589311788,3.192835588,0.253090626,26.08780298,93.6630001,0,0.59375,0.0225563909774436,0.0182926829268293,0.538461538461538
"973","KS",20133,"Neosho",19.71202213,0.528169014,0.823692153,5.721830986,7.174295775,0.798541247,24.68561368,86.56312877,0,0.290076335877863,0.00659340659340659,0.00525854513584575,0.110236220472441
"974","KS",20135,"Ness",25.04652028,0.074432453,0.074432453,11.35094901,5.284704131,0.334946036,19.98511351,85.78340156,0,19,0.019672131147541,0.0422535211267606,1.55555555555556
"975","KS",20137,"Norton",20.31507602,0.641143066,3.645356292,5.697014105,4.744458692,0.60450632,19.39915735,85.91317091,0,0.190954773869347,0.0192926045016077,0.0231660231660232,0.424242424242424
"976","KS",20139,"Osage",20.0241025,0.329823671,0.209311176,2.898642649,5.232779399,0.272738805,23.1701129,92.00177597,0,1.15151515151515,0.0131291028446389,0.00727272727272727,0.325581395348837
"977","KS",20141,"Osborne",25.11428571,0.514285714,0.028571429,1.885714286,3.685714286,0.542857143,21.34285714,93.85714286,0,38,0.0909090909090909,0.0465116279069767,0.736842105263158
"978","KS",20143,"Ottawa",20.61028771,0.174367916,0.523103749,2.510897995,5.300784656,0.383609416,23.08631212,91.85701831,0,1.26666666666667,0.0416666666666667,0.0197368421052632,0.636363636363636
"979","KS",20145,"Pawnee",21.65360627,0.447785063,3.934111626,8.347992963,7.132576363,0.383815768,20.45418199,82.42443627,0,0.154471544715447,0.0114942528735632,0.0134529147982063,0.583333333333333
"980","KS",20147,"Phillips",24.41276852,0.301144349,0.381449508,2.850833166,4.276249749,0.441678378,22.30475808,92.75245935,0,2,0.0422535211267606,0.028169014084507,0.636363636363636
"981","KS",20149,"Pottawatomie",14.53369102,0.765346378,1.069117879,5.637525643,6.994634685,0.430014202,29.40271422,87.04828783,0,0.140221402214022,0.00419874037788663,0.00338409475465313,0.128440366972477
"982","KS",20151,"Pratt",20.45429726,0.491427323,1.157584362,8.092169925,5.514906629,0.436824287,23.75232063,85.96701977,0,0.358490566037736,0.00809716599190283,0.0118811881188119,0.35
"983","KS",20153,"Rawlins",27.13783678,0.429519719,0.702850449,6.2085123,6.716126513,0.117141742,22.56930886,87.54392815,0,2.11111111111111,0.0377358490566038,0.0348837209302326,4.66666666666667
"984","KS",20155,"Reno",19.89078807,0.537981841,2.817538531,9.84846037,7.397654205,0.64137775,22.22204272,81.28857152,0,0.0217889908256881,0.000984251968503937,0.00131032976632452,0.035264483627204
"985","KS",20157,"Republic",27.10740265,0.235344459,0.320924262,1.946940522,3.808301241,0.27813436,21.28797604,94.18057338,0,2.53333333333333,0.0659340659340659,0.0337078651685393,1.07692307692308
"986","KS",20159,"Rice",19.46536544,0.318234857,1.379017715,13.68409886,9.525830063,0.434920972,23.17810544,79.7708709,0,0.292307692307692,0.00465116279069767,0.0066815144766147,0.341463414634146
"987","KS",20161,"Riley",9.975124724,4.62068678,6.613488236,10.38091135,8.375602774,0.423852472,17.0569352,71.99516391,0,0.00798487077117041,0.000803212851405623,0.000995520159283225,0.0459016393442623
"988","KS",20163,"Rooks",22.93149014,0.101646676,0.569221386,2.358202887,4.533441756,0.04065867,22.07765806,92.66110998,0,1.35714285714286,0.0517241379310345,0.0269058295964126,7
"989","KS",20165,"Rush",25.135318,0.473612991,0.202976996,4.465493911,3.822733424,0.101488498,19.7902571,92.86197564,0,6.33333333333333,0.0454545454545455,0.0530973451327434,4.66666666666667
"990","KS",20167,"Russell",24.55537289,0.418472575,0.896726947,3.52712599,5.514870722,0.433418024,22.6124645,90.25556718,0,0.633333333333333,0.0254237288135593,0.016260162601626,0.482758620689655
"991","KS",20169,"Saline",18.29733164,2.042244443,3.189510708,12.23136843,9.717695155,0.4290739,23.14052631,76.43408283,0,0.0219399538106236,0.000903342366757001,0.00113700966458215,0.0600858369098712
"992","KS",20171,"Scott",19.76315279,0.291205591,0.252378179,19.93787614,11.08522617,0.388274122,26.1890895,75.61638517,0,2.92307692307692,0.00584225900681597,0.010507880910683,0.7
"993","KS",20173,"Sedgwick",14.89297932,4.239019213,8.605180366,15.77438224,11.00789578,0.849521977,24.99828187,64.19541678,0,0.000843020676191321,7.26128524748881e-05,0.000104054663383164,0.00314606741573034
"994","KS",20175,"Seward",10.62647969,2.353851757,2.781824804,65.58914588,23.79803315,0.300491714,30.53633218,26.98961938,0,0.0621931260229133,0.00041649312786339,0.00114788597665965,0.212121212121212
"995","KS",20177,"Shawnee",18.66367818,1.386179566,7.563062786,13.33694783,10.61042206,0.880335813,23.34930048,70.35587925,0,0.00280836597442909,0.000251456351368342,0.000316072275193594,0.00888888888888889
"996","KS",20179,"Sheridan",23.53902738,0.490396404,0,5.925623212,4.74049857,0.286064569,24.84675112,90.39640376,0,Inf,0.0413793103448276,0.0517241379310345,2
"997","KS",20181,"Sherman",20.06073899,0.219335245,1.737810022,13.04201114,7.322422811,0.202463304,24.37995613,80.95157753,0,0.368932038834951,0.00776196636481242,0.0138248847926267,1.16666666666667
"998","KS",20183,"Smith",28.1232493,0.25210084,0.336134454,1.8767507,2.857142857,0.420168067,19.88795518,94.3977591,0,3.16666666666667,0.0895522388059701,0.0588235294117647,0.933333333333333
"999","KS",20185,"Stafford",21.58644401,0.294695481,0.343811395,12.35265226,8.177799607,0.515717092,23.52652259,82.6129666,0,2.71428571428571,0.0119284294234592,0.018018018018018,0.666666666666667
"1000","KS",20187,"Stanton",17.37044146,0.09596929,0.335892514,43.61804223,15.69097889,1.007677543,28.69481766,51.53550864,0,5.42857142857143,0.0066006600660066,0.018348623853211,0.666666666666667
"1001","KS",20189,"Stevens",15.23809524,0.419047619,0.380952381,38.47619048,11.35238095,0.380952381,28.43809524,57.27619048,0,1.9,0.00297029702970297,0.0100671140939597,0.7
"1002","KS",20191,"Sumner",19.16718792,0.326154946,0.893575194,5.602716469,7.023501028,0.960593334,24.40353856,86.43999643,0,0.19,0.00478468899521531,0.00381679389312977,0.0651162790697674
"1003","KS",20193,"Thomas",17.75535939,0.592686003,1.336696091,7.969735183,5.586380832,0.151324086,23.68221942,87.13745271,0,0.358490566037736,0.00949367088607595,0.0135440180586907,1.16666666666667
"1004","KS",20195,"Trego",25.71225071,0.427350427,0.142450142,2.279202279,4.736467236,0.142450142,20.76210826,93.55413105,0,9.5,0.09375,0.0451127819548872,3.5
"1005","KS",20197,"Wabaunsee",20.57583249,0.174494692,0.450777956,4.609568126,6.223644031,0.421695507,24.44379817,89.93747274,0,1.2258064516129,0.0189274447949527,0.014018691588785,0.482758620689655
"1006","KS",20199,"Wallace",22.48677249,0,0.198412698,5.291005291,5.687830688,0.066137566,25.66137566,88.88888889,NA,12.6666666666667,0.075,0.0697674418604651,14
"1007","KS",20201,"Washington",23.92405063,0.072332731,0.235081374,4.972875226,4.376130199,0.036166365,23.50813743,91.93490054,0,2.92307692307692,0.0218181818181818,0.0247933884297521,7
"1008","KS",20203,"Wichita",20.44609665,0,0.046468401,29.55390335,14.03345725,0.371747212,26.85873606,65.6133829,NA,38,0.00943396226415094,0.0198675496688742,1.75
"1009","KS",20205,"Wilson",22.4025974,0.405844156,0.243506494,3.026437848,7.305194805,0.916048237,23.41141002,89.04220779,0,1.80952380952381,0.0229885057471264,0.00952380952380952,0.177215189873418
"1010","KS",20207,"Woodson",24.9117175,0,0.25682183,2.27929374,5.457463884,0.866773676,21.28410915,91.94221509,NA,4.75,0.0845070422535211,0.0352941176470588,0.518518518518518
"1011","KS",20209,"Wyandotte",12.59416822,4.502939526,20.0567225,32.97822683,14.93869834,0.428373069,26.9863216,37.27082041,0,0.00111945794667845,0.000107499910416741,0.00023731360993553,0.0193103448275862
"1012","KY",21000,"Kentucky",16.67652795,1.638830175,7.940013795,4.612995236,5.4338418,0.179322994,22.68027509,81.3337192,0,0.000388524278574703,4.81106930826446e-05,2.0421499754942e-05,0.000247524752475248
"1013","KY",21001,"Adair",18.78537798,0.333280432,2.63450246,3.401576469,3.581442099,0.137544305,21.38284928,90.16558218,0,0.279116465863454,0.015552099533437,0.00738552437223043,0.0769230769230769
"1014","KY",21003,"Allen",17.81620361,0.233145522,0.990868467,2.788031863,4.361764134,0.184573538,24.02856033,92.22362541,0,0.681372549019608,0.0174216027874564,0.00556792873051225,0.0526315789473684
"1015","KY",21005,"Anderson",16.12443401,0.436022137,2.020794902,2.184303203,4.804628543,0.209626027,23.41103471,90.78483985,0,0.288381742738589,0.0191938579654511,0.0043630017452007,0.04
"1016","KY",21007,"Ballard",20.98861284,0.375258799,2.691511387,1.203416149,4.736024845,0.09057971,20.84627329,91.53726708,0,0.668269230769231,0.10752688172043,0.0136612021857923,0.285714285714286
"1017","KY",21009,"Barren",17.56771946,0.57322693,3.814769023,4.246375183,5.008429808,0.164100259,24.01483646,87.22940317,0,0.0819092516205068,0.00529380624669137,0.00224416517055655,0.0273972602739726
"1018","KY",21011,"Bath",17.05098039,0.125490196,0.996078431,1.42745098,2.705882353,0.031372549,25.46666667,95.09803922,0,1.09448818897638,0.0549450549450549,0.0144927536231884,0.5
"1019","KY",21013,"Bell",19.65389883,0.50628709,2.290741586,1.012574179,3.531559945,0.132796614,21.17276009,92.588289,0,0.251811594202899,0.040983606557377,0.00587544065804935,0.0625
"1020","KY",21015,"Boone",13.87164627,2.24170393,4.125235349,5.66824547,6.383855025,0.142680631,26.35252412,82.81507414,0,0.0247816009983954,0.00129752173348904,0.000576036866359447,0.0103092783505155
"1021","KY",21017,"Bourbon",19.34129962,0.380209362,5.100730792,7.337546909,5.298242149,0.13825795,23.4643492,82.80663638,0,0.134559535333979,0.00672947510094213,0.00465983224603914,0.0714285714285714
"1022","KY",21019,"Boyd",19.96436046,0.573962413,2.706118812,1.479455461,4.059178218,0.184413916,21.2966992,91.24344709,0,0.106431852986217,0.0140056022408964,0.00255232261357836,0.0224719101123595
"1023","KY",21021,"Boyle",19.06970667,1.179199059,7.039263082,4.867054289,6.565623571,0.124126217,20.53962239,81.90370419,0,0.0645011600928074,0.00671140939597315,0.00248756218905473,0.0526315789473684
"1024","KY",21023,"Bracken",17.46428571,0.154761905,0.571428571,1.071428571,3.488095238,0.166666667,24.28571429,94.80952381,0,2.89583333333333,0.111111111111111,0.0170648464163823,0.142857142857143
"1025","KY",21025,"Breathitt",17.67021432,0.269718618,0.415512465,0.677941391,3.65213588,0.080186616,22.19711328,95.04300919,0,2.43859649122807,0.10752688172043,0.00998003992015968,0.181818181818182
"1026","KY",21027,"Breckinridge",19.81205951,0.185982772,2.065387627,1.389976507,4.722983555,0.21045419,23.10591229,91.73355521,0,0.329383886255924,0.0352112676056338,0.00518134715025907,0.0465116279069767
"1027","KY",21029,"Bullitt",16.28008806,0.541250593,1.253998565,2.57489327,5.26533442,0.215283944,23.36378121,90.96293954,0,0.134820562560621,0.00472366556447803,0.00115500115500116,0.0112994350282486
"1028","KY",21031,"Butler",18.47870019,0.169751839,0.121251314,4.785385175,3.451620726,0.17783526,24.20176219,91.90849568,0,9.26666666666667,0.0168918918918919,0.0117096018735363,0.0909090909090909
"1029","KY",21033,"Caldwell",20.87912088,0.419005455,5.170369199,1.565341134,4.569531188,0.166021029,21.70922603,88.46549134,0,0.212538226299694,0.0505050505050505,0.00865051903114187,0.0952380952380952
"1030","KY",21035,"Calloway",17.37325823,1.167021535,3.484893405,3.646605396,5.678786082,0.142845592,18.34353017,86.87976713,0,0.107501933488012,0.0073909830007391,0.00237304224015187,0.0377358490566038
"1031","KY",21037,"Campbell",16.29421118,1.1001762,3.003996734,2.480768404,4.827237956,0.125703726,20.99144785,88.89831965,0,0.0497138769670959,0.0043308791684712,0.00111284219897619,0.0170940170940171
"1032","KY",21039,"Carlisle",20.57604642,0.207210941,1.22254455,2.755905512,3.81268131,0.55946954,22.91753005,92.06382097,0,2.35593220338983,0.075187969924812,0.0271739130434783,0.0740740740740741
"1033","KY",21041,"Carroll",15.62442183,0.407030527,1.563367253,7.354301573,6.077705828,0.185013876,25.03237743,86.96577243,0,0.822485207100592,0.0125786163522013,0.0076103500761035,0.1
"1034","KY",21043,"Carter",19.13846847,0.217824013,0.784917565,0.953918954,2.437375596,0.16900139,21.9814474,95.48578511,0,0.665071770334928,0.0393700787401575,0.00770416024653313,0.0444444444444444
"1035","KY",21045,"Casey",20.21203187,0.326202873,0.508123706,3.381218242,2.778997553,0.263471551,24.32093344,93.06818895,0,1.71604938271605,0.0185528756957328,0.0112866817155756,0.0476190476190476
"1036","KY",21047,"Christian",12.46769671,1.290757134,20.92291197,7.906746577,7.03112113,0.37389344,26.21377907,63.78182218,0,0.00913212009723408,0.00173852573018081,0.000977517106549365,0.00735294117647059
"1037","KY",21049,"Clark",17.94330845,0.565292654,4.422265498,3.994915071,4.687330953,0.170399221,22.38991669,87.27415341,0,0.0850152905198777,0.00677048070412999,0.00288517022504328,0.0317460317460317
"1038","KY",21051,"Clay",15.56647825,0.103219464,4.010813468,1.735070042,2.37896289,0.127795527,21.44015729,91.84566232,0,0.170343137254902,0.028328611898017,0.0103305785123967,0.0769230769230769
"1039","KY",21053,"Clinton",19.74494758,0.108073057,0.421484924,2.647789906,3.177347887,0.108073057,23.28974387,93.80741381,0,3.56410256410256,0.0408163265306122,0.0170068027210884,0.2
"1040","KY",21055,"Crittenden",20.78976641,0.055617353,0.912124583,1.256952169,3.159065628,0.166852058,22.6028921,94.81646274,0,1.69512195121951,0.0884955752212389,0.0176056338028169,0.133333333333333
"1041","KY",21057,"Cumberland",22.55434783,0.033967391,2.547554348,1.307744565,3.770380435,0.016983696,21.04279891,92.47622283,0,0.926666666666667,0.12987012987013,0.0225225225225225,2
"1042","KY",21059,"Daviess",17.03867895,2.339515255,4.672254917,4.012118631,5.187199938,0.12583243,24.01463528,84.52745083,0,0.0287963538429666,0.00241254523522316,0.000933009889904833,0.0153846153846154
"1043","KY",21061,"Edmonson",20.85601188,0.263895761,0.808180769,1.286491836,2.985320798,0.255649019,21.63120567,94.72208478,0,1.41836734693878,0.0641025641025641,0.0138121546961326,0.0645161290322581
"1044","KY",21063,"Elliott",20.41066086,0.135980419,3.345118303,1.237421811,1.5909709,0.190372586,19.73075877,93.48653794,0,0.565040650406504,0.10989010989011,0.0427350427350427,0.142857142857143
"1045","KY",21065,"Estill",19.10612158,0.049424557,0.21181953,0.92494528,2.824260397,0.162394973,21.7397444,96.15900586,0,4.63333333333333,0.0763358778625954,0.0125,0.0869565217391304
"1046","KY",21067,"Fayette",13.89744862,4.146076821,14.72579595,9.222804353,7.083733763,0.148804911,21.10363642,66.75853303,0,0.00292625418412244,0.000336134453781513,0.000218818380743983,0.00416666666666667
"1047","KY",21069,"Fleming",17.99496088,0.112717146,0.981302215,1.44543164,2.453255536,0.145869248,23.95570879,94.90783716,0,0.939189189189189,0.0458715596330275,0.0135135135135135,0.0909090909090909
"1048","KY",21071,"Floyd",18.66340215,0.26709699,0.336653497,0.856936175,2.189638863,0.077903289,21.98820322,96.41644872,0,1.14876033057851,0.0324675324675325,0.00635324015247776,0.0714285714285714
"1049","KY",21073,"Franklin",18.05746881,2.000349237,8.622261889,3.971595429,6.018509536,0.176558468,21.11716886,80.09545798,0,0.0312781278127813,0.00488519785051295,0.00161186331399097,0.021978021978022
"1050","KY",21075,"Fulton",20.93630084,0.260936301,21.99539524,2.317728319,5.326170376,0.199539524,20.35303147,70.08442057,0,0.0969993021632938,0.0662251655629139,0.0144092219020173,0.153846153846154
"1051","KY",21077,"Gallatin",14.43037975,0.149597238,0.85155351,5.661680092,5.201380898,0.046029919,25.23590334,89.32105869,0,1.87837837837838,0.0203252032520325,0.0110619469026549,0.5
"1052","KY",21079,"Garrard",18.45691028,0.300831711,1.775496962,2.660296113,4.707131481,0.159263847,23.19353507,91.03403527,0,0.461794019933555,0.0221729490022173,0.006265664160401,0.0740740740740741
"1053","KY",21081,"Grant",13.97698569,0.264624514,0.717693757,2.971011587,5.071969849,0.204482579,26.23792149,91.50795878,0,0.776536312849162,0.0134952766531714,0.00395256916996047,0.0392156862745098
"1054","KY",21083,"Graves",18.72356681,0.472045622,4.232039073,7.566372889,6.008349477,0.261944391,24.23258479,83.29558787,0,0.0896196002578981,0.00360620266858997,0.00227066303360581,0.0208333333333333
"1055","KY",21085,"Grayson",17.95609387,0.36336109,1.165783497,1.377744133,3.319454958,0.268735806,22.82361847,93.70174111,0,0.451298701298701,0.0274725274725275,0.00570125427594071,0.028169014084507
"1056","KY",21087,"Green",20.73467183,0.252093275,1.440532997,1.791662915,3.169172594,0.153056631,22.17520483,93.2835149,0,0.86875,0.050251256281407,0.0142045454545455,0.117647058823529
"1057","KY",21089,"Greenup",21.10005005,0.639563984,0.608976141,0.881486013,3.314609866,0.189088482,22.1595017,94.47194261,0,0.634703196347032,0.0315457413249211,0.00419463087248322,0.0294117647058824
"1058","KY",21091,"Hancock",17.64705882,0.373831776,0.868609126,1.781198461,3.144584937,0.043980209,23.78229797,94.40351842,0,1.75949367088608,0.0617283950617284,0.0174825174825175,0.5
"1059","KY",21093,"Hardin",14.40534046,2.026160322,11.30060884,6.047767881,8.491264837,0.341457246,24.03479612,73.24619248,0,0.0111111111111111,0.00149365197908887,0.000531914893617021,0.00529100529100529
"1060","KY",21095,"Harlan",18.91468823,0.316797734,2.016324401,0.987663524,3.454958816,0.201259737,22.14975215,93.17953114,0,0.256931608133087,0.0377358490566038,0.00539374325782093,0.037037037037037
"1061","KY",21097,"Harrison",17.63321207,0.246094586,1.642413867,2.070404451,4.162208431,0.13909694,22.54975391,92.10357372,0,0.452768729641694,0.0258397932816537,0.006426735218509,0.0769230769230769
"1062","KY",21099,"Hart",16.82393198,0.233305682,3.655122356,1.73164662,4.038780589,0.171090834,25.46661136,90.68851099,0,0.197163120567376,0.029940119760479,0.00641848523748395,0.0606060606060606
"1063","KY",21101,"Henderson",18.22382962,0.533565512,8.108409796,3.054048624,5.208403099,0.174134351,22.9790369,83.32328712,0,0.0382709251101322,0.00730994152046784,0.00214316330904415,0.0256410256410256
"1064","KY",21103,"Henry",17.66169154,0.223242761,2.226049241,3.4762087,4.688097972,0.287026406,22.80903176,89.71169792,0,0.398280802292264,0.018348623853211,0.00680272108843537,0.0444444444444444
